TGFB1I1,SLC33A1
ASB15,PLAA
FXYD5,GALNTL1
SLC2A1,SEC31A
IKZF5,XBP1
SLC2A1,ANKRD7
HIVEP2,UPK3B
MPHOSPH10,ANKRD1
TGFB1I1,RAB31
TGFB1I1,PRPS1
WDR33,CDR2
HIVEP2,TATDN3
ZFP39,FUK
SUMF1,AHDC1
BTG2,DOK4
TGFB1I1,GMPR2
HIVEP2,MPPE1
B3GNT2,ARL4A
HIVEP2,MTA1
TRIM35,PDGFA
HIVEP2,PDGFD
MPHOSPH10,GTF2E2
HIVEP2,PTRF
SLC2A1,RAB3D
EDNRA,2810004N23RIK
MPHOSPH10,CFL1
TROVE2,ZFP772
CDIPT,BICD2
HIVEP2,ARMC1
FLAD1,NFIC
HIVEP2,NFIB
MPHOSPH10,NFIA
HIVEP2,SELK
SUMF1,PDCD6IP
HIVEP2,METTL11A
LTBP1,ACTL6A
BTG2,SPATA3
EDNRA,SPATA2
TGFB1I1,TCP11L2
HIVEP2,SPATA5
